STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
      19207;2023081618;    3;   21.6;  63.0;eor
      19207;2023081700;    3;   16.3;  88.0;eor
      19207;2023081706;    3;   17.5;  86.0;eor
      19207;2023081712;    3;   19.0;  85.0;eor
      19207;2023081718;    3;   19.1;  71.0;eor
      19207;2023081800;    3;   16.4;  93.0;eor
      19207;2023081806;    3;   17.7;  93.0;eor
      19207;2023081812;    3;   27.3;  63.0;eor
      19207;2023081818;    3;   23.0;  75.0;eor
      19207;2023081900;    3;   18.5;  98.0;eor
      19207;2023081906;    3;   18.8;  95.0;eor
      19207;2023081912;    3;   29.0;  57.0;eor
      19207;2023081918;    3;   26.9;  66.0;eor
      19207;2023082000;    3;   21.5;  90.0;eor
      19207;2023082006;    3;   18.4;  89.0;eor
      19207;2023082012;    3;   23.1;  62.0;eor
      19207;2023082018;    3;   22.5;  64.0;eor
      19207;2023082100;    3;   16.4;  95.0;eor
      19207;2023082106;    3;   17.3;  87.0;eor
      19207;2023082112;    3;   22.5;  54.0;eor
      19207;2023082118;    3;   21.2;  59.0;eor
      19207;2023082200;    3;   12.6;  99.0;eor
      19207;2023082206;    3;   14.9;  96.0;eor
      19207;2023082212;    3;   25.2;  48.0;eor
      19207;2023082218;    3;   22.1;  62.0;eor
      19207;2023082300;    3;   14.2;  97.0;eor
      19207;2023082306;    3;   15.5;  94.0;eor
      19207;2023082312;    3;   23.1;  56.0;eor
      19207;2023082318;    3;   21.5;  68.0;eor
      19207;2023082400;    3;   18.2;  85.0;eor
      19207;2023082406;    3;   17.1;  88.0;eor
      19207;2023082412;    3;   23.5;  56.0;eor
      19207;2023082418;    3;   21.5;  69.0;eor
      19207;2023082500;    3;   18.0;  96.0;eor
      19207;2023082506;    3;   19.5;  88.0;eor
      19207;2023082512;    3;   23.3;  74.0;eor
      19207;2023082518;    3;   21.4;  88.0;eor
      19207;2023082600;    3;   18.2;  99.0;eor
      19207;2023082606;    3;   18.1;  96.0;eor
      19207;2023082612;    3;   18.4;  87.0;eor
      19207;2023082618;    3;   18.5;  69.0;eor
      19207;2023082700;    3;   12.7;  98.0;eor
      19207;2023082706;    3;   12.9;  95.0;eor
      19207;2023082712;    3;   21.2;  55.0;eor
      19207;2023082718;    3;   16.2;  89.0;eor
      19207;2023082800;    3;   11.8;  92.0;eor
      19207;2023082806;    3;   12.6;  93.0;eor
      19207;2023082812;    3;   19.7;  62.0;eor
      19207;2023082818;    3;   17.5;  67.0;eor
      19207;2023082900;    3;   12.2;  98.0;eor
      19207;2023082906;    3;   12.3;  98.0;eor
      19207;2023082912;    3;   18.3;  70.0;eor
      19207;2023082918;    3;   16.4;  76.0;eor
      19207;2023083000;    3;   13.1;  97.0;eor
      19207;2023083006;    3;   13.4;  95.0;eor
      19207;2023083012;    3;   19.3;  65.0;eor
      19207;2023083018;    3;   14.7;  81.0;eor
      19207;2023083100;    3;   14.3;  90.0;eor
      19207;2023083106;    3;   13.5;  92.0;eor
      19207;2023083112;    3;   18.5;  53.0;eor
      19207;2023083118;    3;   15.1;  67.0;eor
      19207;2023090100;    3;   11.6;  94.0;eor
      19207;2023090106;    3;   12.5;  91.0;eor
      19207;2023090112;    3;   20.1;  63.0;eor
      19207;2023090118;    3;   16.6;  70.0;eor
      19207;2023090200;    3;   11.6;  88.0;eor
      19207;2023090206;    3;   11.6;  98.0;eor
      19207;2023090212;    3;   21.1;  49.0;eor
      19207;2023090218;    3;   18.3;  64.0;eor
      19207;2023090300;    3;   14.5;  89.0;eor
      19207;2023090306;    3;   12.9;  92.0;eor
      19207;2023090312;    3;   19.5;  58.0;eor
      19207;2023090318;    3;   18.4;  70.0;eor
      19207;2023090400;    3;   13.2;  93.0;eor
      19207;2023090406;    3;   13.7;  96.0;eor
      19207;2023090412;    3;   24.0;  50.0;eor
      19207;2023090418;    3;   21.3;  61.0;eor
      19207;2023090500;    3;   11.6;  97.0;eor
      19207;2023090506;    3;   12.9;  96.0;eor
      19207;2023090512;    3;   27.8;  45.0;eor
      19207;2023090518;    3;   23.4;  68.0;eor
      19207;2023090600;    3;   15.3;  98.0;eor
      19207;2023090606;    3;   13.4;  98.0;eor
      19207;2023090612;    3;   28.8;  43.0;eor
      19207;2023090618;    3;   23.7;  66.0;eor
      19207;2023090700;    3;   15.5;  89.0;eor
      19207;2023090706;    3;   15.6;  99.0;eor
      19207;2023090712;    3;   26.4;  48.0;eor
      19207;2023090718;    3;   24.5;  56.0;eor
      19207;2023090800;    3;   15.7;  93.0;eor
      19207;2023090806;    3;   14.7;  96.0;eor
      19207;2023090812;    3;   28.9;  43.0;eor
      19207;2023090818;    3;   23.9;  54.0;eor
      19207;2023090900;    3;   16.0;  83.0;eor
      19207;2023090906;    3;   13.0;  95.0;eor
      19207;2023090912;    3;   29.4;  40.0;eor
      19207;2023090918;    3;   24.4;  51.0;eor
      19207;2023091000;    3;   14.2;  96.0;eor
      19207;2023091006;    3;   13.5;  99.0;eor
      19207;2023091012;    3;   24.8;  66.0;eor
      19207;2023091018;    3;   18.5;  84.0;eor
      19207;2023091100;    3;   16.3;  91.0;eor
      19207;2023091106;    3;   14.9;  98.0;eor
      19207;2023091112;    3;   27.3;  53.0;eor
      19207;2023091118;    3;   23.4;  69.0;eor
      19207;2023091200;    3;   16.3;  97.0;eor
      19207;2023091206;    3;   17.3;  95.0;eor
      19207;2023091212;    3;   22.0;  82.0;eor
      19207;2023091218;    3;   19.1;  96.0;eor
      19207;2023091300;    3;   15.7; 100.0;eor
      19207;2023091306;    3;   17.1; 100.0;eor
      19207;2023091312;    3;   16.6;  93.0;eor
      19207;2023091318;    3;   14.6;  91.0;eor
      19207;2023091400;    3;   11.3;  98.0;eor
      19207;2023091406;    3;   10.1;  99.0;eor
      19207;2023091412;    3;   17.4;  63.0;eor
      19207;2023091418;    3;   14.3;  79.0;eor
      19207;2023091500;    3;    8.3;  98.0;eor
      19207;2023091506;    3;    8.4;  99.0;eor
      19207;2023091512;    3;   20.4;  54.0;eor
      19207;2023091518;    3;   17.8;  70.0;eor
      19207;2023091600;    3;   13.3;  93.0;eor
      19207;2023091606;    3;   11.7;  90.0;eor
      19207;2023091612;    3;   22.4;  57.0;eor
      19207;2023091618;    3;   18.7;  74.0;eor
      19207;2023091700;    3;   12.5;  97.0;eor
      19207;2023091706;    3;   10.4;  99.0;eor
      19207;2023091712;    3;   23.4;  60.0;eor
      19207;2023091718;    3;   21.1;  75.0;eor
      19207;2023091800;    3;   17.3;  93.0;eor
      19207;2023091806;    3;   16.9;  88.0;eor
      19207;2023091812;    3;   23.9;  60.0;eor
      19207;2023091818;    3;   21.4;  72.0;eor
      19207;2023091900;    3;   18.3;  80.0;eor
      19207;2023091906;    3;   15.7;  83.0;eor
      19207;2023091912;    3;   18.9;  55.0;eor
      19207;2023091918;    3;   17.8;  59.0;eor
      19207;2023092000;    3;   17.7;  63.0;eor
      19207;2023092006;    3;   17.0;  73.0;eor
      19207;2023092012;    3;   21.4;  64.0;eor
      19207;2023092018;    3;   20.1;  65.0;eor
      19207;2023092100;    3;   16.9;  80.0;eor
      19207;2023092106;    3;   14.8;  86.0;eor
      19207;2023092112;    3;   25.4;  47.0;eor
      19207;2023092118;    3;   21.3;  65.0;eor
      19207;2023092200;    3;   19.9;  74.0;eor
      19207;2023092206;    3;   15.7;  93.0;eor
      19207;2023092212;    3;   17.5;  72.0;eor
      19207;2023092218;    3;   15.4;  76.0;eor
      19207;2023092300;    3;   12.2;  94.0;eor
      19207;2023092306;    3;   12.2;  92.0;eor
      19207;2023092312;    3;   16.0;  74.0;eor
      19207;2023092318;    3;   13.6;  77.0;eor
      19207;2023092400;    3;   11.7;  94.0;eor
      19207;2023092406;    3;   10.6;  99.0;eor
      19207;2023092412;    3;   18.4;  52.0;eor
      19207;2023092418;    3;   14.4;  71.0;eor
      19207;2023092500;    3;   10.9;  89.0;eor
      19207;2023092506;    3;   10.2;  96.0;eor
      19207;2023092512;    3;   19.2;  53.0;eor
      19207;2023092518;    3;   15.8;  69.0;eor
      19207;2023092600;    3;    9.1;  96.0;eor
      19207;2023092606;    3;    6.3;  97.0;eor
      19207;2023092612;    3;   22.1;  58.0;eor
      19207;2023092618;    3;   17.2;  83.0;eor
      19207;2023092700;    3;   11.7;  98.0;eor
      19207;2023092706;    3;    9.9;  99.0;eor
      19207;2023092712;    3;   24.2;  57.0;eor
      19207;2023092718;    3;   18.3;  83.0;eor
      19207;2023092800;    3;   13.7;  97.0;eor
      19207;2023092806;    3;   13.5;  97.0;eor
      19207;2023092812;    3;   22.6;  65.0;eor
      19207;2023092818;    3;   18.8;  81.0;eor
      19207;2023092900;    3;   13.7;  97.0;eor
      19207;2023092906;    3;   13.4;  98.0;eor
      19207;2023092912;    3;   20.8;  69.0;eor
      19207;2023092918;    3;   19.7;  80.0;eor
      19207;2023093000;    3;   12.2;  94.0;eor
      19207;2023093006;    3;   11.3;  97.0;eor
      19207;2023093012;    3;   18.2;  65.0;eor
      19207;2023093018;    3;   13.9;  76.0;eor
      19207;2023100100;    3;   12.7;  89.0;eor
      19207;2023100106;    3;   12.6;  90.0;eor
      19207;2023100112;    3;   18.5;  65.0;eor
      19207;2023100118;    3;   14.7;  93.0;eor
      19207;2023100200;    3;   15.8;  89.0;eor
      19207;2023100206;    3;   16.5;  87.0;eor
      19207;2023100212;    3;   22.4;  67.0;eor
      19207;2023100218;    3;   19.6;  79.0;eor
      19207;2023100300;    3;   15.2;  98.0;eor
      19207;2023100306;    3;   15.2;  94.0;eor
      19207;2023100312;    3;   22.3;  62.0;eor
      19207;2023100318;    3;   14.0;  79.0;eor
      19207;2023100400;    3;   12.1;  90.0;eor
      19207;2023100406;    3;   12.4;  89.0;eor
      19207;2023100412;    3;   17.6;  68.0;eor
      19207;2023100418;    3;   14.7;  72.0;eor
      19207;2023100500;    3;   13.0;  80.0;eor
      19207;2023100506;    3;   12.4;  91.0;eor
      19207;2023100512;    3;   16.8;  67.0;eor
      19207;2023100518;    3;   11.2;  89.0;eor
      19207;2023100600;    3;   10.5;  94.0;eor
      19207;2023100606;    3;   -999;-999;eor
      19207;2023100612;    3;   -999;-999;eor
      19207;2023100618;    3;   -999;-999;eor
      19207;2023100700;    3;   -999;-999;eor
      19207;2023100706;    3;   -999;-999;eor
      19207;2023100712;    3;   -999;-999;eor
      19207;2023100718;    3;   -999;-999;eor
      19207;2023100800;    3;   -999;-999;eor
      19207;2023100806;    3;   -999;-999;eor
      19207;2023100812;    3;   -999;-999;eor
      19207;2023100818;    3;   -999;-999;eor
      19207;2023100900;    3;   -999;-999;eor
      19207;2023100906;    3;   -999;-999;eor
      19207;2023100912;    3;   -999;-999;eor
      19207;2023100918;    3;   -999;-999;eor
      19207;2023101000;    3;   -999;-999;eor
      19207;2023101006;    3;   -999;-999;eor
      19207;2023101012;    3;   15.9;  77.0;eor
      19207;2023101018;    3;   15.2;  93.0;eor
      19207;2023101100;    3;   15.8;  86.0;eor
      19207;2023101106;    3;   15.1;  82.0;eor
      19207;2023101112;    3;   17.9;  78.0;eor
      19207;2023101118;    3;   17.4;  80.0;eor
      19207;2023101200;    3;   14.6;  97.0;eor
      19207;2023101206;    3;   11.0;  92.0;eor
      19207;2023101212;    3;   14.9;  65.0;eor
      19207;2023101218;    3;   10.4;  89.0;eor
      19207;2023101300;    3;    8.7;  95.0;eor
      19207;2023101306;    3;   13.0;  96.0;eor
      19207;2023101312;    3;   17.7;  89.0;eor
      19207;2023101318;    3;   21.1;  68.0;eor
      19207;2023101400;    3;   17.9;  80.0;eor
      19207;2023101406;    3;   11.0;  89.0;eor
      19207;2023101412;    3;   10.1;  83.0;eor
      19207;2023101418;    3;    8.7;  80.0;eor
      19207;2023101500;    3;    7.0;  83.0;eor
      19207;2023101506;    3;    5.9;  86.0;eor
      19207;2023101512;    3;   10.3;  72.0;eor
      19207;2023101518;    3;    8.0;  77.0;eor
      19207;2023101600;    3;    5.6;  89.0;eor
      19207;2023101606;    3;    4.2;  95.0;eor
      19207;2023101612;    3;    8.2;  78.0;eor
      19207;2023101618;    3;    7.4;  91.0;eor
      19207;2023101700;    3;    7.1;  91.0;eor
      19207;2023101706;    3;    7.0;  91.0;eor
      19207;2023101712;    3;   10.8;  69.0;eor
      19207;2023101718;    3;    6.8;  85.0;eor
      19207;2023101800;    3;    5.8;  86.0;eor
      19207;2023101806;    3;    1.3;  98.0;eor
      19207;2023101812;    3;   12.1;  60.0;eor
      19207;2023101818;    3;    8.0;  78.0;eor
      19207;2023101900;    3;    6.7;  80.0;eor
      19207;2023101906;    3;    7.6;  75.0;eor
      19207;2023101912;    3;    9.0;  76.0;eor
      19207;2023101918;    3;    7.7;  89.0;eor
      19207;2023102000;    3;    6.4;  92.0;eor
      19207;2023102006;    3;    5.9;  86.0;eor
      19207;2023102012;    3;    6.6;  87.0;eor
      19207;2023102018;    3;    6.4;  94.0;eor
      19207;2023102100;    3;    4.9;  97.0;eor
      19207;2023102106;    3;    6.1;  99.0;eor
      19207;2023102112;    3;    9.0;  96.0;eor
      19207;2023102118;    3;   11.1; 100.0;eor
      19207;2023102200;    3;    7.9;  98.0;eor
      19207;2023102206;    3;    8.5;  95.0;eor
      19207;2023102212;    3;   14.8;  72.0;eor
      19207;2023102218;    3;   10.8;  87.0;eor
      19207;2023102300;    3;    8.1;  95.0;eor
      19207;2023102306;    3;    6.6;  98.0;eor
      19207;2023102312;    3;   13.8;  72.0;eor
      19207;2023102318;    3;    7.8;  96.0;eor
      19207;2023102400;    3;    5.5;  99.0;eor
      19207;2023102406;    3;    9.2;  94.0;eor
      19207;2023102412;    3;   11.9;  86.0;eor
      19207;2023102418;    3;   10.9;  99.0;eor
      19207;2023102500;    3;   10.9;  99.0;eor
      19207;2023102506;    3;    8.1; 100.0;eor
      19207;2023102512;    3;   12.9;  79.0;eor
      19207;2023102518;    3;    8.9;  96.0;eor
      19207;2023102600;    3;    8.0;  96.0;eor
      19207;2023102606;    3;    9.5;  91.0;eor
      19207;2023102612;    3;   10.8;  81.0;eor
      19207;2023102618;    3;    9.0;  93.0;eor
      19207;2023102700;    3;    8.2;  95.0;eor
      19207;2023102706;    3;    7.7;  94.0;eor
      19207;2023102712;    3;    9.9;  81.0;eor
      19207;2023102718;    3;    7.9;  92.0;eor
      19207;2023102800;    3;    6.8;  96.0;eor
      19207;2023102806;    3;    6.8;  96.0;eor
      19207;2023102812;    3;    8.0;  91.0;eor
      19207;2023102818;    3;    8.1;  96.0;eor
      19207;2023102900;    3;    9.2;  98.0;eor
      19207;2023102906;    3;    9.8;  97.0;eor
      19207;2023102912;    3;   14.7;  77.0;eor
      19207;2023102918;    3;   12.7;  87.0;eor
      19207;2023103000;    3;   12.0;  86.0;eor
      19207;2023103006;    3;   10.6;  83.0;eor
      19207;2023103012;    3;   14.4;  71.0;eor
      19207;2023103018;    3;   11.1;  86.0;eor
      19207;2023103100;    3;   10.1;  95.0;eor
      19207;2023103106;    3;   10.4;  99.0;eor
      19207;2023103112;    3;   11.0;  90.0;eor
      19207;2023103118;    3;    6.6;  96.0;eor
      19207;2023110100;    3;    3.1;  88.0;eor
      19207;2023110106;    3;    4.0;  95.0;eor
      19207;2023110112;    3;    9.3;  82.0;eor
      19207;2023110118;    3;   11.7;  92.0;eor
      19207;2023110200;    3;   10.3;  87.0;eor
      19207;2023110206;    3;    8.3;  91.0;eor
      19207;2023110212;    3;   12.3;  70.0;eor
      19207;2023110218;    3;   12.0;  78.0;eor
      19207;2023110300;    3;   10.5;  84.0;eor
      19207;2023110306;    3;    7.7;  89.0;eor
      19207;2023110312;    3;   12.0;  64.0;eor
      19207;2023110318;    3;    9.2;  82.0;eor
      19207;2023110400;    3;    8.5;  82.0;eor
      19207;2023110406;    3;    5.2;  86.0;eor
      19207;2023110412;    3;   10.5;  70.0;eor
      19207;2023110418;    3;    9.0;  72.0;eor
      19207;2023110500;    3;    8.6;  78.0;eor
      19207;2023110506;    3;    8.0;  94.0;eor
      19207;2023110512;    3;    9.9;  94.0;eor
      19207;2023110518;    3;    9.7;  95.0;eor
      19207;2023110600;    3;   10.1;  94.0;eor
      19207;2023110606;    3;    9.8;  82.0;eor
      19207;2023110612;    3;   11.7;  76.0;eor
      19207;2023110618;    3;   10.1;  79.0;eor
      19207;2023110700;    3;    8.1;  89.0;eor
      19207;2023110706;    3;    8.9;  85.0;eor
      19207;2023110712;    3;   11.3;  77.0;eor
      19207;2023110718;    3;    8.5;  86.0;eor
      19207;2023110800;    3;    7.0;  90.0;eor
      19207;2023110806;    3;    7.8;  90.0;eor
      19207;2023110812;    3;   10.4;  78.0;eor
      19207;2023110818;    3;    7.8;  83.0;eor
      19207;2023110900;    3;    8.8;  77.0;eor
      19207;2023110906;    3;    8.2;  95.0;eor
      19207;2023110912;    3;    9.6;  86.0;eor
      19207;2023110918;    3;    9.3;  89.0;eor
      19207;2023111000;    3;    7.4;  93.0;eor
      19207;2023111006;    3;    6.5;  88.0;eor
      19207;2023111012;    3;    9.2;  75.0;eor
      19207;2023111018;    3;    8.1;  82.0;eor
      19207;2023111100;    3;    5.9;  87.0;eor
      19207;2023111106;    3;    5.5;  90.0;eor
      19207;2023111112;    3;    8.9;  77.0;eor
      19207;2023111118;    3;    6.3;  93.0;eor
      19207;2023111200;    3;    3.9;  99.0;eor
      19207;2023111206;    3;    5.1;  96.0;eor
      19207;2023111212;    3;    7.2;  92.0;eor
      19207;2023111218;    3;    6.5;  94.0;eor
      19207;2023111300;    3;    6.1;  96.0;eor
      19207;2023111306;    3;    4.5;  96.0;eor
      19207;2023111312;    3;    8.0;  74.0;eor
      19207;2023111318;    3;    5.9;  94.0;eor
      19207;2023111400;    3;    9.1;  92.0;eor
      19207;2023111406;    3;   10.5;  85.0;eor
      19207;2023111412;    3;   11.6;  78.0;eor
      19207;2023111418;    3;    9.2;  83.0;eor
      19207;2023111500;    3;    7.5;  90.0;eor
      19207;2023111506;    3;    7.4;  94.0;eor
      19207;2023111512;    3;    8.2;  85.0;eor
      19207;2023111518;    3;    6.6;  97.0;eor
      19207;2023111600;    3;    7.4;  96.0;eor
      19207;2023111606;    3;    8.2;  92.0;eor
      19207;2023111612;    3;    5.3;  83.0;eor
      19207;2023111618;    3;    5.0;  88.0;eor
      19207;2023111700;    3;    4.4;  96.0;eor
      19207;2023111706;    3;    5.4;  87.0;eor
      19207;2023111712;    3;    6.6;  79.0;eor
      19207;2023111718;    3;    5.3;  92.0;eor
      19207;2023111800;    3;    4.8;  92.0;eor
      19207;2023111806;    3;    3.7;  98.0;eor
      19207;2023111812;    3;    5.5;  85.0;eor
      19207;2023111818;    3;    3.6;  90.0;eor
      19207;2023111900;    3;    4.1;  89.0;eor
      19207;2023111906;    3;    4.5;  97.0;eor
      19207;2023111912;    3;   11.1;  93.0;eor
      19207;2023111918;    3;    9.8;  92.0;eor
      19207;2023112000;    3;    8.9;  96.0;eor
      19207;2023112006;    3;    7.6;  99.0;eor
      19207;2023112012;    3;   10.6;  89.0;eor
      19207;2023112018;    3;    7.1;  98.0;eor
      19207;2023112100;    3;    6.0;  87.0;eor
      19207;2023112106;    3;    5.2;  86.0;eor
      19207;2023112112;    3;    5.5;  79.0;eor
      19207;2023112118;    3;    3.6;  82.0;eor
      19207;2023112200;    3;    0.8;  91.0;eor
      19207;2023112206;    3;   -2.0;  97.0;eor
      19207;2023112212;    3;    3.2;  61.0;eor
      19207;2023112218;    3;    1.6;  69.0;eor
      19207;2023112300;    3;    3.7;  80.0;eor
      19207;2023112306;    3;    8.7;  93.0;eor
      19207;2023112312;    3;   11.0;  91.0;eor
      19207;2023112318;    3;    8.6;  86.0;eor
      19207;2023112400;    3;    5.7;  75.0;eor
      19207;2023112406;    3;    4.7;  70.0;eor
      19207;2023112412;    3;    4.5;  75.0;eor
      19207;2023112418;    3;    1.7;  91.0;eor
      19207;2023112500;    3;    2.7;  72.0;eor
      19207;2023112506;    3;    0.8;  87.0;eor
      19207;2023112512;    3;    3.0;  89.0;eor
      19207;2023112518;    3;    1.8;  69.0;eor
      19207;2023112600;    3;   -0.7;  74.0;eor
      19207;2023112606;    3;   -3.2;  85.0;eor
      19207;2023112612;    3;    1.5;  74.0;eor
      19207;2023112618;    3;   -0.3;  88.0;eor
      19207;2023112700;    3;   -1.7;  97.0;eor
      19207;2023112706;    3;   -2.2;  94.0;eor
      19207;2023112712;    3;    1.1;  82.0;eor
      19207;2023112718;    3;   -0.4;  83.0;eor
      19207;2023112800;    3;   -1.5;  79.0;eor
      19207;2023112806;    3;   -2.1;  96.0;eor
      19207;2023112812;    3;   -0.4;  72.0;eor
      19207;2023112818;    3;   -3.8;  79.0;eor
      19207;2023112900;    3;   -3.2;  86.0;eor
      19207;2023112906;    3;   -1.3;  95.0;eor
      19207;2023112912;    3;    0.0;  88.0;eor
      19207;2023112918;    3;   -0.3;  97.0;eor
      19207;2023113000;    3;   -2.7;  93.0;eor
      19207;2023113006;    3;   -7.4;  92.0;eor
      19207;2023113012;    3;   -2.8;  74.0;eor
      19207;2023113018;    3;   -7.6;  90.0;eor
      19207;2023120100;    3;   -4.7;  96.0;eor
      19207;2023120106;    3;   -4.3;  94.0;eor
      19207;2023120112;    3;   -1.8;  91.0;eor
      19207;2023120118;    3;   -2.7;  93.0;eor
      19207;2023120200;    3;   -2.5;  93.0;eor
      19207;2023120206;    3;   -2.0;  95.0;eor
      19207;2023120212;    3;   -0.5;  90.0;eor
      19207;2023120218;    3;   -2.1;  79.0;eor
      19207;2023120300;    3;   -3.2;  91.0;eor
      19207;2023120306;    3;   -2.8;  91.0;eor
      19207;2023120312;    3;   -2.8;  84.0;eor
      19207;2023120318;    3;   -2.7;  91.0;eor
      19207;2023120400;    3;   -1.6;  87.0;eor
      19207;2023120406;    3;   -5.4;  95.0;eor
      19207;2023120412;    3;   -1.2;  78.0;eor
      19207;2023120418;    3;   -1.0;  83.0;eor
      19207;2023120500;    3;   -2.5;  83.0;eor
      19207;2023120506;    3;   -3.5;  82.0;eor
      19207;2023120512;    3;   -2.5;  87.0;eor
      19207;2023120518;    3;   -2.2;  88.0;eor
      19207;2023120600;    3;   -2.4;  91.0;eor
      19207;2023120606;    3;   -2.0;  91.0;eor
      19207;2023120612;    3;   -1.1;  91.0;eor
      19207;2023120618;    3;   -1.1;  94.0;eor
      19207;2023120700;    3;   -1.1;  99.0;eor
      19207;2023120706;    3;   -0.2;  99.0;eor
      19207;2023120712;    3;    0.6;  97.0;eor
      19207;2023120718;    3;    0.1;  98.0;eor
      19207;2023120800;    3;   -1.0;  98.0;eor
      19207;2023120806;    3;   -0.7;  98.0;eor
      19207;2023120812;    3;    1.2;  86.0;eor
      19207;2023120818;    3;    0.2;  97.0;eor
      19207;2023120900;    1;    0.6;  97.0;eor
      19207;2023120906;    1;    0.9;  99.0;eor
      19207;2023120912;    1;    2.6;  96.0;eor
      19207;2023120918;    1;    3.0;  99.0;eor
      19207;2023121000;    1;    3.0;  92.0;eor
      19207;2023121006;    1;    3.4;  97.0;eor
      19207;2023121012;    1;    6.9;  95.0;eor
      19207;2023121018;    1;    7.2;  93.0;eor
      19207;2023121100;    1;    6.1;  95.0;eor
      19207;2023121106;    1;    5.1;  99.0;eor
      19207;2023121112;    1;    8.2;  98.0;eor
      19207;2023121118;    1;    6.2;  97.0;eor
      19207;2023121200;    1;    4.7;  97.0;eor
      19207;2023121206;    1;    4.9;  99.0;eor
      19207;2023121212;    1;    3.9;  98.0;eor
      19207;2023121218;    1;    3.7;  98.0;eor
      19207;2023121300;    1;    3.8;  96.0;eor
      19207;2023121306;    1;    3.6;  96.0;eor
      19207;2023121312;    1;    3.7;  94.0;eor
      19207;2023121318;    1;    3.2;  91.0;eor
      19207;2023121400;    1;    2.8;  92.0;eor
      19207;2023121406;    1;    3.6;  90.0;eor
      19207;2023121412;    1;    3.5;  89.0;eor
      19207;2023121418;    1;    2.3;  89.0;eor
      19207;2023121500;    1;    0.7;  97.0;eor
      19207;2023121506;    1;    1.5;  94.0;eor
      19207;2023121512;    1;    4.7;  97.0;eor
      19207;2023121518;    1;    6.2;  93.0;eor
      19207;2023121600;    1;    6.8;  92.0;eor
      19207;2023121606;    1;    5.3;  92.0;eor
      19207;2023121612;    1;    6.8;  91.0;eor
      19207;2023121618;    1;    8.4;  88.0;eor
      19207;2023121700;    1;    8.7;  87.0;eor
      19207;2023121706;    1;    9.3;  85.0;eor
      19207;2023121712;    1;   10.1;  80.0;eor
      19207;2023121718;    1;    8.0;  85.0;eor
      19207;2023121800;    1;    8.5;  81.0;eor
      19207;2023121806;    1;    7.6;  90.0;eor
      19207;2023121812;    1;    7.3;  95.0;eor
      19207;2023121818;    1;    7.2;  93.0;eor
      19207;2023121900;    1;    7.6;  92.0;eor
      19207;2023121906;    1;    7.6;  91.0;eor
      19207;2023121912;    1;    6.8;  94.0;eor
      19207;2023121918;    1;    7.3;  95.0;eor
      19207;2023122000;    1;    5.6;  94.0;eor
      19207;2023122006;    1;    5.4;  90.0;eor
      19207;2023122012;    1;    5.6;  83.0;eor
      19207;2023122018;    1;    5.1;  79.0;eor
      19207;2023122100;    1;    4.3;  95.0;eor
      19207;2023122106;    1;    6.7;  97.0;eor
      19207;2023122112;    1;    8.8;  94.0;eor
      19207;2023122118;    1;    6.3;  71.0;eor
      19207;2023122200;    1;    5.6;  53.0;eor
      19207;2023122206;    1;    3.2;  74.0;eor
      19207;2023122212;    1;    4.8;  58.0;eor
      19207;2023122218;    1;    3.2;  69.0;eor
      19207;2023122300;    1;    1.9;  82.0;eor
      19207;2023122306;    1;    2.6;  75.0;eor
      19207;2023122312;    1;    2.8;  80.0;eor
      19207;2023122318;    1;    2.0;  89.0;eor
      19207;2023122400;    1;    3.0;  88.0;eor
      19207;2023122406;    1;    2.0;  98.0;eor
      19207;2023122412;    1;    9.6;  94.0;eor
      19207;2023122418;    1;   11.2;  94.0;eor
      19207;2023122500;    1;   10.9;  71.0;eor
      19207;2023122506;    1;    8.3;  77.0;eor
      19207;2023122512;    1;    8.7;  63.0;eor
      19207;2023122518;    1;    6.2;  79.0;eor
      19207;2023122600;    1;    7.6;  97.0;eor
      19207;2023122606;    1;    9.0;  84.0;eor
      19207;2023122612;    1;    7.9;  80.0;eor
      19207;2023122618;    1;    6.0;  83.0;eor
      19207;2023122700;    1;    4.5;  83.0;eor
      19207;2023122706;    1;    2.1;  92.0;eor
      19207;2023122712;    1;    4.1;  86.0;eor
      19207;2023122718;    1;    3.8;  86.0;eor
      19207;2023122800;    1;    5.2;  83.0;eor
      19207;2023122806;    1;    7.7;  84.0;eor
      19207;2023122812;    1;   10.1;  75.0;eor
      19207;2023122818;    1;   10.2;  71.0;eor
      19207;2023122900;    1;    9.7;  70.0;eor
      19207;2023122906;    1;    8.2;  77.0;eor
      19207;2023122912;    1;    7.9;  82.0;eor
      19207;2023122918;    1;    7.6;  82.0;eor
      19207;2023123000;    1;    5.9;  82.0;eor
      19207;2023123006;    1;    5.6;  85.0;eor
      19207;2023123012;    1;    5.5;  88.0;eor
      19207;2023123018;    1;    4.9;  86.0;eor
      19207;2023123100;    1;    4.7;  92.0;eor
      19207;2023123106;    1;    4.4;  92.0;eor
      19207;2023123112;    1;    6.4;  84.0;eor
      19207;2023123118;    1;    7.0;  85.0;eor
      19207;2024010100;    1;    5.3;  89.0;eor
      19207;2024010106;    1;    5.6;  86.0;eor
      19207;2024010112;    1;    7.9;  78.0;eor
      19207;2024010118;    1;    6.7;  86.0;eor
      19207;2024010200;    1;    5.0;  86.0;eor
      19207;2024010206;    1;    3.2;  93.0;eor
      19207;2024010212;    1;    4.4;  93.0;eor
      19207;2024010218;    1;    4.3;  96.0;eor
      19207;2024010300;    1;    4.9;  97.0;eor
